loan_id,age,gender,job_title,annual_income,loan_amount,loan_purpose,credit_score,number_of_dependents,applicant_statement,loan_status,sentiment,annual_income_safe,loan_to_income_ratio,dependents_bucket,risk_category,sentiment_risk,credit_risk,lti_risk,dependents_risk,purpose_risk,risk_score,risk_category_rules,risk_context
L1679,29,Male,Bartender,42000,9500,Personal,615,0,I have accumulated significant debt from a failed business venture and need this to stop collection calls. I feel truly trapped.,0,Negative,42000,0.2261904761904762,0,High,2,3,1,0,2,15,High,"Applicant statement: I have accumulated significant debt from a failed business venture and need this to stop collection calls. I feel truly trapped.
credit_score: 615
annual_income: 42000
loan_amount: 9500
loan_to_income_ratio: 0.226
number_of_dependents: 0
loan_purpose: Personal
sentiment: Negative"
L1680,53,Female,Professor,130000,39000,Education,818,1,Funding a multi-year research grant focused on sustainable urban planning.,1,Positive,130000,0.3,1-2,Low,0,0,1,1,1,4,Low,"Applicant statement: Funding a multi-year research grant focused on sustainable urban planning.
credit_score: 818
annual_income: 130000
loan_amount: 39000
loan_to_income_ratio: 0.3
number_of_dependents: 1
loan_purpose: Education
sentiment: Positive"
L1681,47,Male,Pilot,195000,56000,Business,835,1,"Acquisition of advanced, proprietary navigation mapping data.",1,Positive,195000,0.28717948717948716,1-2,Low,0,0,1,1,1,4,Low,"Applicant statement: Acquisition of advanced, proprietary navigation mapping data.
credit_score: 835
annual_income: 195000
loan_amount: 56000
loan_to_income_ratio: 0.287
number_of_dependents: 1
loan_purpose: Business
sentiment: Positive"
L1682,35,Female,Software Developer,120000,34000,Personal,790,1,Need short-term funds to cover a capital gains tax liability realized recently.,1,Neutral,120000,0.2833333333333333,1-2,Low,1,0,1,1,2,6,Medium,"Applicant statement: Need short-term funds to cover a capital gains tax liability realized recently.
credit_score: 790
annual_income: 120000
loan_amount: 34000
loan_to_income_ratio: 0.283
number_of_dependents: 1
loan_purpose: Personal
sentiment: Neutral"
L1683,23,Male,Delivery Driver,36000,8000,Medical,605,1,Covering the cost of an urgent specialist consultation for a nagging injury that affects driving.,0,Negative,36000,0.2222222222222222,1-2,High,2,3,1,1,1,15,High,"Applicant statement: Covering the cost of an urgent specialist consultation for a nagging injury that affects driving.
credit_score: 605
annual_income: 36000
loan_amount: 8000
loan_to_income_ratio: 0.222
number_of_dependents: 1
loan_purpose: Medical
sentiment: Negative"
L1684,56,Female,Doctor,230000,78000,Home,858,1,"Financing a large, professionally designed addition to the home for long-term value.",1,Positive,230000,0.3391304347826087,1-2,Low,0,0,1,1,0,3,Low,"Applicant statement: Financing a large, professionally designed addition to the home for long-term value.
credit_score: 858
annual_income: 230000
loan_amount: 78000
loan_to_income_ratio: 0.339
number_of_dependents: 1
loan_purpose: Home
sentiment: Positive"
L1685,30,Male,Graphic Designer,70000,18000,Business,710,2,Need to hire a high-end video production team for a crucial client campaign.,1,Neutral,70000,0.2571428571428571,1-2,Low,1,1,1,1,1,8,Medium,"Applicant statement: Need to hire a high-end video production team for a crucial client campaign.
credit_score: 710
annual_income: 70000
loan_amount: 18000
loan_to_income_ratio: 0.257
number_of_dependents: 2
loan_purpose: Business
sentiment: Neutral"
L1686,62,Female,Retired,67000,10000,Medical,788,1,Covering costs for necessary in-home care assistance for a few months.,1,Neutral,67000,0.14925373134328357,1-2,Low,1,0,0,1,1,3,Low,"Applicant statement: Covering costs for necessary in-home care assistance for a few months.
credit_score: 788
annual_income: 67000
loan_amount: 10000
loan_to_income_ratio: 0.149
number_of_dependents: 1
loan_purpose: Medical
sentiment: Neutral"
L1687,38,Male,Accountant,99000,23000,Education,765,1,Paying for advanced certification in international corporate finance law.,1,Positive,99000,0.23232323232323232,1-2,Low,0,0,1,1,1,4,Low,"Applicant statement: Paying for advanced certification in international corporate finance law.
credit_score: 765
annual_income: 99000
loan_amount: 23000
loan_to_income_ratio: 0.232
number_of_dependents: 1
loan_purpose: Education
sentiment: Positive"
L1688,26,Female,Retail Associate,42000,10500,Personal,635,0,I am completely buried under high-interest credit card debt and need this consolidation loan immediately to avoid default. I feel overwhelmed.,0,Negative,42000,0.25,0,High,2,3,1,0,2,15,High,"Applicant statement: I am completely buried under high-interest credit card debt and need this consolidation loan immediately to avoid default. I feel overwhelmed.
credit_score: 635
annual_income: 42000
loan_amount: 10500
loan_to_income_ratio: 0.25
number_of_dependents: 0
loan_purpose: Personal
sentiment: Negative"
L1689,49,Male,Engineer,152000,48000,Business,825,1,Investment in specialized structural testing robotics.,1,Positive,152000,0.3157894736842105,1-2,Low,0,0,1,1,1,4,Low,"Applicant statement: Investment in specialized structural testing robotics.
credit_score: 825
annual_income: 152000
loan_amount: 48000
loan_to_income_ratio: 0.316
number_of_dependents: 1
loan_purpose: Business
sentiment: Positive"
L1690,54,Female,Manager,119000,28000,Home,798,1,Financing a complete overhaul of the home's exterior siding and paint job.,1,Neutral,119000,0.23529411764705882,1-2,Low,1,0,1,1,0,4,Low,"Applicant statement: Financing a complete overhaul of the home's exterior siding and paint job.
credit_score: 798
annual_income: 119000
loan_amount: 28000
loan_to_income_ratio: 0.235
number_of_dependents: 1
loan_purpose: Home
sentiment: Neutral"
L1691,31,Male,Plumber,74000,16000,Personal,695,2,"Need funds to cover the cost of replacing specialized, heavy-duty commercial tools stolen from my truck.",0,Negative,74000,0.21621621621621623,1-2,Medium,2,2,1,1,2,13,High,"Applicant statement: Need funds to cover the cost of replacing specialized, heavy-duty commercial tools stolen from my truck.
credit_score: 695
annual_income: 74000
loan_amount: 16000
loan_to_income_ratio: 0.216
number_of_dependents: 2
loan_purpose: Personal
sentiment: Negative"
L1692,42,Female,Teacher,77000,17000,Education,745,1,Funding specialized training for teachers in advanced digital security.,1,Positive,77000,0.22077922077922077,1-2,Low,0,1,1,1,1,7,Medium,"Applicant statement: Funding specialized training for teachers in advanced digital security.
credit_score: 745
annual_income: 77000
loan_amount: 17000
loan_to_income_ratio: 0.221
number_of_dependents: 1
loan_purpose: Education
sentiment: Positive"
L1693,25,Male,Cashier,33000,7500,Medical,592,0,I need this money for an emergency dental procedure that is causing me severe discomfort and inability to work properly.,0,Negative,33000,0.22727272727272727,0,High,2,3,1,0,1,14,High,"Applicant statement: I need this money for an emergency dental procedure that is causing me severe discomfort and inability to work properly.
credit_score: 592
annual_income: 33000
loan_amount: 7500
loan_to_income_ratio: 0.227
number_of_dependents: 0
loan_purpose: Medical
sentiment: Negative"
L1694,57,Female,Scientist,180000,50000,Business,838,1,"Acquisition of a new, high-throughput genetic sequencing system.",1,Positive,180000,0.2777777777777778,1-2,Low,0,0,1,1,1,4,Low,"Applicant statement: Acquisition of a new, high-throughput genetic sequencing system.
credit_score: 838
annual_income: 180000
loan_amount: 50000
loan_to_income_ratio: 0.278
number_of_dependents: 1
loan_purpose: Business
sentiment: Positive"
L1695,33,Male,Truck Driver,78000,21000,Personal,672,3,Need capital to cover unexpected expenses related to DOT compliance upgrades.,0,Negative,78000,0.2692307692307692,3+,Medium,2,2,1,2,2,14,High,"Applicant statement: Need capital to cover unexpected expenses related to DOT compliance upgrades.
credit_score: 672
annual_income: 78000
loan_amount: 21000
loan_to_income_ratio: 0.269
number_of_dependents: 3
loan_purpose: Personal
sentiment: Negative"
L1696,46,Female,HR Specialist,95000,24000,Home,760,1,Financing the installation of a high-efficiency heat pump and HVAC system.,1,Positive,95000,0.25263157894736843,1-2,Low,0,0,1,1,0,3,Low,"Applicant statement: Financing the installation of a high-efficiency heat pump and HVAC system.
credit_score: 760
annual_income: 95000
loan_amount: 24000
loan_to_income_ratio: 0.253
number_of_dependents: 1
loan_purpose: Home
sentiment: Positive"
L1697,20,Male,Student,23000,4000,Education,545,0,I need this to pay for a mandatory prerequisite course fee or I fail the semester. I have no other source of funding.,0,Negative,23000,0.17391304347826086,0,High,2,3,0,0,1,12,High,"Applicant statement: I need this to pay for a mandatory prerequisite course fee or I fail the semester. I have no other source of funding.
credit_score: 545
annual_income: 23000
loan_amount: 4000
loan_to_income_ratio: 0.174
number_of_dependents: 0
loan_purpose: Education
sentiment: Negative"
L1698,50,Female,Doctor,215000,60000,Medical,852,1,Funding the purchase of a state-of-the-art dermatology laser system.,1,Positive,215000,0.27906976744186046,1-2,Low,0,0,1,1,1,4,Low,"Applicant statement: Funding the purchase of a state-of-the-art dermatology laser system.
credit_score: 852
annual_income: 215000
loan_amount: 60000
loan_to_income_ratio: 0.279
number_of_dependents: 1
loan_purpose: Medical
sentiment: Positive"
L1699,39,Male,Real Estate Agent,102000,27000,Business,738,1,"Capital for aggressive, targeted advertising campaigns in new suburban markets.",1,Positive,102000,0.2647058823529412,1-2,Low,0,1,1,1,1,7,Medium,"Applicant statement: Capital for aggressive, targeted advertising campaigns in new suburban markets.
credit_score: 738
annual_income: 102000
loan_amount: 27000
loan_to_income_ratio: 0.265
number_of_dependents: 1
loan_purpose: Business
sentiment: Positive"
L1700,64,Female,Retired,74000,13000,Personal,800,1,Covering costs for necessary home accessibility updates to maintain independence.,1,Positive,74000,0.17567567567567569,1-2,Low,0,0,0,1,2,3,Low,"Applicant statement: Covering costs for necessary home accessibility updates to maintain independence.
credit_score: 800
annual_income: 74000
loan_amount: 13000
loan_to_income_ratio: 0.176
number_of_dependents: 1
loan_purpose: Personal
sentiment: Positive"
L1701,28,Male,Warehouse Worker,44000,10500,Education,625,1,Paying for specialized logistics management certification to qualify for warehouse supervisor role.,0,Positive,44000,0.23863636363636365,1-2,High,0,3,1,1,1,13,High,"Applicant statement: Paying for specialized logistics management certification to qualify for warehouse supervisor role.
credit_score: 625
annual_income: 44000
loan_amount: 10500
loan_to_income_ratio: 0.239
number_of_dependents: 1
loan_purpose: Education
sentiment: Positive"
L1702,43,Female,Project Manager,118000,30000,Education,790,1,Sponsoring my child's advanced music performance degree abroad.,1,Positive,118000,0.2542372881355932,1-2,Low,0,0,1,1,1,4,Low,"Applicant statement: Sponsoring my child's advanced music performance degree abroad.
credit_score: 790
annual_income: 118000
loan_amount: 30000
loan_to_income_ratio: 0.254
number_of_dependents: 1
loan_purpose: Education
sentiment: Positive"
L1703,51,Male,Mechanic,76000,17000,Business,715,2,Need funds to purchase a heavy-duty alignment rack system.,1,Neutral,76000,0.2236842105263158,1-2,Low,1,1,1,1,1,8,Medium,"Applicant statement: Need funds to purchase a heavy-duty alignment rack system.
credit_score: 715
annual_income: 76000
loan_amount: 17000
loan_to_income_ratio: 0.224
number_of_dependents: 2
loan_purpose: Business
sentiment: Neutral"
L1704,26,Female,Barista,36000,7000,Personal,595,0,"My scooter, used for work commute, was stolen, and I need this cash immediately to replace it before losing my job.",0,Negative,36000,0.19444444444444445,0,High,2,3,0,0,2,13,High,"Applicant statement: My scooter, used for work commute, was stolen, and I need this cash immediately to replace it before losing my job.
credit_score: 595
annual_income: 36000
loan_amount: 7000
loan_to_income_ratio: 0.194
number_of_dependents: 0
loan_purpose: Personal
sentiment: Negative"
L1705,47,Male,Firefighter,98000,25000,Home,750,2,Financing a major upgrade to the home's fire safety and detection system.,1,Positive,98000,0.25510204081632654,1-2,Low,0,0,1,1,0,3,Low,"Applicant statement: Financing a major upgrade to the home's fire safety and detection system.
credit_score: 750
annual_income: 98000
loan_amount: 25000
loan_to_income_ratio: 0.255
number_of_dependents: 2
loan_purpose: Home
sentiment: Positive"
L1706,32,Female,Social Worker,62000,18000,Education,698,1,Funding specialized training in non-profit organizational management.,1,Positive,62000,0.2903225806451613,1-2,Medium,0,2,1,1,1,10,High,"Applicant statement: Funding specialized training in non-profit organizational management.
credit_score: 698
annual_income: 62000
loan_amount: 18000
loan_to_income_ratio: 0.29
number_of_dependents: 1
loan_purpose: Education
sentiment: Positive"
L1707,61,Male,Consultant,148000,28000,Personal,808,1,"Investment in a high-yield, low-volatility corporate bond portfolio.",1,Positive,148000,0.1891891891891892,1-2,Low,0,0,0,1,2,3,Low,"Applicant statement: Investment in a high-yield, low-volatility corporate bond portfolio.
credit_score: 808
annual_income: 148000
loan_amount: 28000
loan_to_income_ratio: 0.189
number_of_dependents: 1
loan_purpose: Personal
sentiment: Positive"
L1708,37,Female,Chef,71000,20000,Business,735,2,Need funds to purchase a specialized food dehydrator for premium product lines.,1,Positive,71000,0.28169014084507044,1-2,Low,0,1,1,1,1,7,Medium,"Applicant statement: Need funds to purchase a specialized food dehydrator for premium product lines.
credit_score: 735
annual_income: 71000
loan_amount: 20000
loan_to_income_ratio: 0.282
number_of_dependents: 2
loan_purpose: Business
sentiment: Positive"
L1709,50,Male,Accountant,106000,28000,Home,785,2,Refinancing existing loan structure to achieve better long-term interest rates.,1,Positive,106000,0.2641509433962264,1-2,Low,0,0,1,1,0,3,Low,"Applicant statement: Refinancing existing loan structure to achieve better long-term interest rates.
credit_score: 785
annual_income: 106000
loan_amount: 28000
loan_to_income_ratio: 0.264
number_of_dependents: 2
loan_purpose: Home
sentiment: Positive"
L1710,25,Female,Receptionist,41000,9000,Personal,630,1,Helping my sibling cover urgent car maintenance so they can retain their job.,0,Positive,41000,0.21951219512195122,1-2,High,0,3,1,1,2,14,High,"Applicant statement: Helping my sibling cover urgent car maintenance so they can retain their job.
credit_score: 630
annual_income: 41000
loan_amount: 9000
loan_to_income_ratio: 0.22
number_of_dependents: 1
loan_purpose: Personal
sentiment: Positive"
